5.846327734838847601e-01	5.867347688858420840e-01	4.866827391789122492e-01	6.246041568184059756e-01	6.732945023445253696e-01	4.854635168304239357e-01	4.388914530350149223e-02	-4.378447132113030826e-02
1.746760296784129363e+00	1.915045780193024072e+00	1.784295533885489116e+00	6.551518432112256596e-01	6.517701562166450246e-01	5.320169420218605616e-01	1.529928204305482042e+00	1.531174762184739802e+00
9.542585585459563147e-01	9.234976720513911053e-01	7.906761209545272173e-01	7.404064178637992377e-01	7.187960345032035070e-01	7.058369167562180690e-01	7.483109144126856016e-01	9.080853909947192992e-01
9.392943250863249327e-01	9.244222232111605209e-01	8.140180552045355178e-01	6.340473782391049529e-01	5.494089294219476338e-01	6.141908992541711410e-01	8.283425196152081060e-01	7.570345848469156591e-01
1.213640843775828593e+00	1.128634436832071097e+00	1.096997128923638432e+00	5.001104478571838374e-01	5.247979654824633799e-01	6.867112945150480874e-01	8.101777222403585554e-01	7.434578200421154692e-01
2.247708013251610737e+00	2.426449555200562713e+00	2.415744733508268016e+00	4.073964052117352574e-01	4.673054771625448911e-01	6.984042534212363540e-01	1.442235509544225192e+00	1.647932977688623790e+00
3.831411257165549533e-01	6.565874698943237053e-01	5.173939981074833216e-01	6.371867879212496089e-01	7.754095958470313965e-01	8.052280572543695225e-01	1.172983403591789653e-01	-2.992092539748983371e-02
6.148981072084321875e-01	7.818810179318138598e-01	5.525481443734026055e-01	5.181895559419846808e-01	6.932176527125223364e-01	4.338008218856780340e-01	9.515023006405711747e-01	9.560396824878167887e-01
-1.224569467911829357e-01	-1.699253003427568520e-01	-1.859019207259413886e-01	6.336609682003956356e-01	4.373665723219113399e-01	7.337147800456789160e-01	-1.107167693436488104e-01	-5.722479926065639211e-02
-7.824557072300626637e-02	1.938529112131431031e-01	-9.320715762440401342e-02	6.017437264277752940e-01	6.367845580906266179e-01	5.615035815737393632e-01	-3.457403138330685660e-02	-7.239787805591084424e-02
6.513986277851158135e-03	7.463732610664079725e-02	2.875059233444000606e-01	6.159511630175997787e-01	5.433598811944523321e-01	6.493670709627844539e-01	-8.274773000175109083e-02	2.210308441490026546e-02
2.256615982149106081e+00	2.218724077048850329e+00	2.117848232152464760e+00	5.538413308645564470e-01	6.987265955083239444e-01	6.168346484975906208e-01	1.473514804637819697e+00	1.567612965795327939e+00
4.356109066603620072e-01	3.852399577095735328e-01	5.269697009129988841e-01	5.291695836110626994e-01	7.334207367503851049e-01	6.129158294591573464e-01	1.121527244756874986e-01	-3.524979508891300933e-02
-4.234382923575334967e-01	-3.950546380057198270e-01	-2.400644279097300937e-01	7.736860212830161121e-01	6.928685436199061298e-01	4.951070427613373237e-01	6.070061223737667488e-02	2.333963568957153623e-02
-1.124987922713079236e+00	-1.314779550816241205e+00	-1.230034490058436791e+00	5.066285459026862448e-01	6.124663980210793834e-01	5.769926037342063552e-01	-4.337413324166859985e-01	-5.099289424300315066e-01
1.960067158547148747e+00	2.011463115367090104e+00	2.262137459834177911e+00	5.514087834829636270e-01	5.785298583828532015e-01	5.525047516498264866e-01	1.484076364476163201e+00	1.514224646786848316e+00
1.955708757074601234e+00	2.133126723091132604e+00	2.229683019489785867e+00	5.178601969637192104e-01	5.868796869799406402e-01	4.866449932506566323e-01	1.576947844454254177e+00	1.414650537481268788e+00
3.390501778538058675e-01	3.739424052475211480e-01	4.894091809445963448e-01	7.597733674689550742e-01	6.821356428482405754e-01	3.765127918056559442e-01	-3.661972133432404158e-02	-3.740673545646725634e-02
4.985465865169327326e-01	3.908252796199584989e-01	4.897391033064577570e-01	5.685173770615132849e-01	3.559629448113976746e-01	5.362019189503653971e-01	1.186076299049160752e-03	-9.421323925626640117e-02
1.619019570844946632e+00	1.741293604908328074e+00	1.536671909607664421e+00	5.758354173074410332e-01	5.701718544503098229e-01	6.041001804167391853e-01	1.523972368306989011e+00	1.743720973252757656e+00
9.411243544275182948e-01	8.272466779186412600e-01	9.069358672371539143e-01	5.217087470295538321e-01	7.308085080963124813e-01	6.863612435192378847e-01	9.567246870803229886e-01	8.836410964046601535e-01
1.840335275229975753e+00	2.021990344786307237e+00	2.035462777968295889e+00	5.786977891241219529e-01	6.662610454111179692e-01	5.646100304880665721e-01	1.395302289264674034e+00	1.345839857012987251e+00
9.881227350928306619e-01	1.153843534778325797e+00	9.795211867771800307e-01	6.006430643620324084e-01	7.440314910621358413e-01	5.748482910303155391e-01	7.087239257677062643e-01	7.598634899996992154e-01
3.957591411756385402e-01	2.255919350736992346e-01	2.752474840760936181e-01	4.413576198209398505e-01	6.297553891797221803e-01	5.956484405760145151e-01	2.254464113166622374e-02	-5.066150240875338245e-02
1.464930355543114793e+00	1.518151947233213672e+00	1.488147743867650918e+00	8.119274808196549342e-01	5.557309028078215585e-01	6.085989055061384878e-01	8.647040567514462373e-01	6.561668572838150748e-01
1.865182931884317163e+00	1.668266885427623025e+00	1.773698064979941869e+00	7.549902655114617556e-01	4.858806233958001819e-01	4.646480401689616069e-01	1.457355335063155399e+00	1.437332106080726701e+00
-2.114104591953422652e-01	-2.326304021155204405e-01	-2.214721641178823974e-01	6.057911462792964219e-01	5.307836962775211997e-01	7.011741527261355911e-01	-4.996482654029704706e-02	1.248713561428588248e-01
2.052584516067209375e+00	2.098923440079971670e+00	1.839103957528768651e+00	6.107597666698997285e-01	5.907790359574667249e-01	6.670140951154259756e-01	1.519617015196236043e+00	1.702094761505952736e+00
-8.621339692126602783e-01	-9.030739378245221660e-01	-9.045605545979061857e-01	9.312046098896920032e-01	4.888370424524945412e-01	4.048469418242399698e-01	-5.356343436444086503e-01	-6.324957804825850349e-01
2.865446248467302115e-01	2.906162771367243325e-01	1.678915217573935525e-01	6.090727605025079150e-01	5.264957384927823059e-01	5.484920471752394722e-01	1.153633439900303287e-01	-1.604640273698254571e-01
-6.448110670086661944e-01	-3.778373022543920490e-01	-6.770727974966627150e-01	3.872910867507364241e-01	6.260507228389966539e-01	6.712115455123848218e-01	-5.998247867780149845e-01	-6.738269746760823242e-01
1.769567238958873467e+00	1.693378323904245253e+00	1.778081124173207517e+00	6.728229310411804054e-01	5.725554189763404356e-01	5.922199551593683164e-01	1.400118920609729090e+00	1.607532884388464867e+00
-1.563653707798783876e-01	-3.449537016452585148e-01	-2.593119825472412487e-01	6.320106581292388448e-01	5.212076402872839465e-01	6.280396597951350968e-01	-1.148852645700866870e-01	-1.692423108365707640e-01
2.028827330323089484e+00	2.083289046714731363e+00	2.009073983074670000e+00	6.220258770108701984e-01	6.546454396681863352e-01	6.443319102850610935e-01	1.444389289331823090e+00	1.555313372152319795e+00
1.197034312611949369e+00	1.132323688587168142e+00	1.178519181420655260e+00	8.078675299267544796e-01	5.141271279235123393e-01	6.362065096647756546e-01	7.542984275906499114e-01	8.843703472111402730e-01
2.381845203084679952e+00	2.157182178682665263e+00	2.272957336525470495e+00	5.801613371463153479e-01	5.975351241854773843e-01	6.106467148082530549e-01	1.541034262304601610e+00	1.402453848916149770e+00
2.488424856087303016e+00	2.442795142155353094e+00	2.492931013768201698e+00	5.080434616098998823e-01	7.537191826593826471e-01	7.528103493249125311e-01	1.507076384951386849e+00	1.461997951107749438e+00
1.558982302259824149e+00	1.822708124094188475e+00	1.767586171361247516e+00	5.925293269678630903e-01	3.698095934940749396e-01	6.639269283439493963e-01	1.499484076688801792e+00	1.401749477120262100e+00
1.800731843071365246e+00	1.889796128586513246e+00	1.842003163397031296e+00	6.891469078576742957e-01	6.704486862654167600e-01	4.836901101713111384e-01	1.453564357381398331e+00	1.416818298719984215e+00
-1.009463763662366453e+00	-1.098561325113259990e+00	-1.121043730087896595e+00	4.059935103718402272e-01	7.275581533674539969e-01	4.286403985320883514e-01	-5.041148731317299791e-01	-5.215990328064369352e-01
1.733557249328728789e-01	3.017990221063658607e-02	9.190641663214221824e-02	6.328778057447747019e-01	7.726286544637714915e-01	5.926926937933048034e-01	1.022209945821794808e-02	-5.263474262778952695e-02
1.418907807101890572e+00	1.361114055736467598e+00	1.149199834782934637e+00	6.613337440065396589e-01	5.492529411929282235e-01	5.727346882579501530e-01	6.981690230164343536e-01	8.001503675928303139e-01
2.351463725449370656e+00	2.623277187895119766e+00	2.319260233772042490e+00	7.535612669655216145e-01	5.945592346164031428e-01	7.843160337249434066e-01	1.427779841305405917e+00	1.428738024372511850e+00
8.115341436328735725e-01	6.258376117029569308e-01	6.855639564742151970e-01	7.282345515732439045e-01	5.872268115217906814e-01	6.549469063543158498e-01	7.510338356955170713e-01	8.674871699452322282e-01
-1.714816565496040390e-01	-8.799362064224280910e-02	-3.990666965016821666e-02	5.690554179794196088e-01	6.390994828895278923e-01	7.547239521970350307e-01	1.557605903223502342e-01	1.030713095435203536e-01
1.864466940693917163e+00	1.927272452151594040e+00	1.955860725828725943e+00	6.554204479909594427e-01	4.936167219637525028e-01	6.402532420453721507e-01	1.527018454817387960e+00	1.501827785134229654e+00
1.176190006753548678e+00	1.126276327589685211e+00	1.280737117298931915e+00	4.739619257594047119e-01	8.445873294329397929e-01	5.575677745432487953e-01	8.343985619294834732e-01	9.001947815525246366e-01
2.624062996271297465e-01	3.108037718631435076e-01	3.802514741943474053e-01	4.381520793464208641e-01	6.603149151147112983e-01	5.910491310336052351e-01	3.013579785490636542e-01	1.421278235369826115e-01
1.393791402192857687e+00	1.411781797568022467e+00	1.328391994333720127e+00	5.664437282357051018e-01	6.906961104547211239e-01	5.824244823497674028e-01	6.100834683153798510e-01	9.003673587017420044e-01
6.882543435165894286e-01	7.137593009119931331e-01	6.832871490108858303e-01	4.076488408762708460e-01	5.778850721525955469e-01	4.464137498657700931e-01	6.250487486820575089e-01	7.062875934535686184e-01
8.498913717758049824e-01	8.698152693101445232e-01	7.934091834759406936e-01	6.883420516470218908e-01	7.554059383236030323e-01	5.489390217233458547e-01	7.092593261627835322e-01	6.150023882262157793e-01
1.184250048660623778e+00	7.598292035113665133e-01	9.937781970389620856e-01	6.080618291973427514e-01	5.274387039125234544e-01	6.483576673048510042e-01	7.785798285924893092e-01	6.955010029822052964e-01
2.299444787770123511e-01	1.103492201854895799e-01	9.016332997376885761e-02	5.072314197963382343e-01	8.113007977078504629e-01	6.535285640933071738e-01	-1.169620200121400666e-01	8.217572580473392341e-02
2.015106688117424272e-01	2.258797535879656926e-01	2.727040470846551212e-01	4.653222317391436658e-01	6.450713295419060467e-01	6.367917700379319701e-01	-5.818296870353844435e-02	-7.850825469060390693e-02
4.552382971402755274e-01	4.773506864349332801e-01	3.726728111054230519e-01	6.141627497984757378e-01	6.764491456763326305e-01	5.765244251091102834e-01	3.619380266943733604e-02	7.302710697186085009e-02
1.758548804835488477e+00	1.675162763528579069e+00	1.727986320402191689e+00	7.051912830624719186e-01	4.282853578263366989e-01	4.987847893467455829e-01	1.451597986212852742e+00	1.514765768626777698e+00
7.970571765176814871e-01	8.923277688754220893e-01	7.870300986607652316e-01	5.972143717845287414e-01	7.222307305395190280e-01	7.263108174751874424e-01	7.968355487482956523e-01	8.514376912047465495e-01
-4.894340663063220104e-02	3.507658078928725665e-02	1.118958163891654450e-01	7.068225728472783409e-01	6.693079110048123503e-01	6.087685720682389778e-01	1.189231757897173669e-01	-7.118882709304156196e-03
2.218998791710593554e-01	1.978035569772599589e-01	5.703254957449160889e-02	4.092249124440827113e-01	5.144988666467326111e-01	7.059189407873999178e-01	-1.317459020396012648e-01	-4.761822030824378049e-02
1.346317698788730866e+00	1.123055915837319896e+00	1.200542855126958575e+00	5.690714978028832416e-01	5.594769447391187978e-01	4.398957112492448140e-01	7.303557476512266833e-01	7.668435092468276482e-01
-4.003794682750105860e-01	-5.572590842850300152e-01	-6.533458153851354755e-01	5.557263489220151120e-01	6.108866824346387281e-01	5.184234052872476184e-01	-6.363636554764731112e-01	-4.982914134614578328e-01
-3.655206202960712969e-01	-2.998939659428054294e-01	-1.652220126957836543e-01	5.802371526857933448e-01	7.168235667088632690e-01	7.157494420704998417e-01	9.685864293753664034e-02	6.176931305257850335e-02
6.795284157772391032e-03	-1.672965107087766301e-01	-2.273358691815374755e-01	4.942849866825057559e-01	8.308483047617999384e-01	6.175881132715016486e-01	-5.244490043718783023e-03	-3.525706565236537415e-02
1.927674884007911427e+00	1.974310844742900750e+00	1.940761148693316063e+00	5.750542299580225780e-01	7.033696152239437005e-01	6.021852935763327697e-01	1.512597896960117705e+00	1.429704847876051677e+00
1.067686458680034312e+00	9.980990473463654533e-01	1.124832250310174198e+00	6.636331975807825412e-01	6.672968574186665114e-01	5.794540025432520780e-01	7.768708655045591938e-01	8.612058962182638222e-01
2.232808367212255618e+00	2.484635129131019138e+00	2.509629859587283018e+00	6.156448306425940098e-01	5.762443813095977641e-01	6.656018605315581205e-01	1.344330678271105972e+00	1.453073911088036851e+00
1.508661933984067227e+00	1.727137872276223618e+00	1.379042909360452152e+00	5.712534390019219366e-01	5.876633771758077440e-01	5.478861361587431533e-01	8.766344084389865454e-01	8.630023172617432570e-01
6.464255776647375162e-01	5.852752765292231762e-01	7.509080788512392246e-01	6.060146528955179246e-01	4.637368511751840394e-01	5.919390570146544350e-01	9.267737561810827085e-01	8.219686481990194915e-01
1.785684568592164290e+00	1.961070812941428709e+00	1.917887165491767520e+00	7.847051310423718284e-01	5.871243237871577314e-01	6.673748561458220374e-01	1.494482776738470076e+00	1.643251676665124617e+00
2.031175757491612721e+00	2.023139838166879922e+00	1.999876073746122529e+00	3.910912537843852510e-01	6.356716832589399679e-01	6.720825990562996344e-01	1.337232643337414428e+00	1.514791193034682015e+00
1.378518882629121978e-01	7.244608171226325777e-02	2.094206311567912704e-01	4.939826982117101473e-01	6.883788647238571201e-01	6.037849610788167398e-01	1.331837027443710242e-01	1.450761099995675520e-02
3.295416504534067759e-01	4.118564540361634996e-01	3.553828611849987329e-01	6.491934101494125642e-01	7.893441551235436116e-01	6.885354108814039087e-01	7.889796097276330356e-02	-8.092222575002638862e-02
6.232165336854722515e-01	5.542140569853573062e-01	5.046542920453627179e-01	7.900702624651472217e-01	5.461686535848544466e-01	7.534109356531381030e-01	-3.898584234683555305e-02	1.030306210643560164e-02
6.231688278181575225e-01	6.972854851457915837e-01	6.234786603313516862e-01	5.079951888781686353e-01	5.945334443918858236e-01	6.357875350983476226e-01	7.303558691768978761e-01	7.602018380466623038e-01
9.041234004216069930e-01	1.004588469519135607e+00	6.725191975923505705e-01	6.462324303599507047e-01	5.361040223217864442e-01	6.163590063339852154e-01	7.937091769586822609e-01	7.266104363271038702e-01
2.107748254716481195e+00	2.184761400602261983e+00	2.052777122001524290e+00	3.557768712230012786e-01	5.481962423697113174e-01	5.399311040858908450e-01	1.496615719158791213e+00	1.526490773170577242e+00
2.090020108107997654e+00	2.124620516402142112e+00	2.208716173789810444e+00	7.098699073812223537e-01	6.627765594686884087e-01	5.860644608518166265e-01	1.398164140065152106e+00	1.578857650147119429e+00
1.409453369014793012e+00	1.442773846385146275e+00	1.260363886978314474e+00	7.040824882772149795e-01	6.765952774204668785e-01	5.877095233101582439e-01	5.974921107923574226e-01	7.493316970026742130e-01
6.074045146144186891e-01	4.130608100442675901e-01	6.018242706828593747e-01	3.699428531515627228e-01	6.246294378259173996e-01	5.749144640352592539e-01	-8.219920862591381661e-02	-1.104623267653569024e-01
6.090029357244994834e-01	7.497209857393424270e-01	7.718370268884464647e-01	6.955104095041740875e-01	6.753655353602896483e-01	5.141289849400630940e-01	7.811003098004477563e-01	8.070338847477704913e-01
6.234163842055464588e-01	9.790590274806117987e-01	9.635699290029217101e-01	6.329802289990527076e-01	4.624351264830749431e-01	5.394997272047180603e-01	7.773908466582085675e-01	8.008360421982145816e-01
1.873092689385452481e+00	2.095349565077032850e+00	2.053801583411043463e+00	4.058458521930078944e-01	4.679762405643462797e-01	5.792509294374386108e-01	1.669235131676146011e+00	1.479981208263210446e+00
1.645964324592763817e-01	3.326091293173998875e-01	1.521370362072131666e-01	4.230607699561482193e-01	6.991155643182928037e-01	5.824841995794522997e-01	-1.816440086292934741e-01	-7.306405764920687052e-02
3.116381384679159927e-01	9.147915151350705099e-02	1.536805138667957371e-01	5.539435621919989172e-01	6.293552341790361604e-01	4.613233362720189357e-01	-2.968363194036287289e-02	9.109889390279295174e-02
4.943258616318546017e-01	4.875911889834946278e-01	3.656074490739871230e-01	5.431483301258480667e-01	8.332879557981460739e-01	7.643368712831837275e-01	-1.611461700085162901e-02	-1.413517608937937264e-01
6.452164415506189687e-01	6.011496437283976313e-01	5.835388955446846326e-01	5.780786030566745781e-01	4.296188865323582462e-01	4.025878307555114111e-01	8.214044799874411495e-01	8.403843209487632526e-01
-6.629113937826171254e-02	-2.627998506772021847e-01	-1.524179397588768525e-01	6.042311554490141789e-01	5.605291287280855794e-01	5.198741934583371860e-01	8.096006114971507350e-03	-1.196157199716775116e-01
1.121317771281076459e+00	9.654284634680585508e-01	1.012394902473884084e+00	6.946702540595823816e-01	6.464482525250999645e-01	7.961859223179019729e-01	1.036772468400982694e+00	7.593758068667061378e-01
2.167796520515860248e+00	2.043997764981952514e+00	2.140192150156996043e+00	4.240133416251572473e-01	5.044367244250962390e-01	5.096105750327440953e-01	1.420516469637208790e+00	1.361515084685264609e+00
1.308119484387007203e+00	1.364790061111040176e+00	1.328247445924577441e+00	7.220046007903901941e-01	5.541081728183328003e-01	5.950459245705308486e-01	7.802554288326065679e-01	8.605183739980591939e-01
-5.897706390306153290e-01	-6.177913355173620946e-01	-3.384716490086744911e-01	5.546375535812708701e-01	5.797319606140448611e-01	6.953452592604170146e-01	-5.651178639261011938e-01	-5.794716067525158554e-01
1.664360773568551721e+00	1.861966416891833953e+00	1.685214624093435365e+00	5.692452158235510318e-01	6.267186160434898845e-01	5.138019353121371369e-01	1.546494692611021682e+00	1.579514319268843892e+00
7.066843777282297290e-02	-2.798175606099094770e-01	9.153476477303471026e-02	6.328995491541297147e-01	8.818433736282712543e-01	6.233383545105494195e-01	-3.016011507001208347e-01	1.542153167443734499e-02
1.882314776365277664e+00	1.953958696481199464e+00	2.068718953620437340e+00	5.925909232067310128e-01	4.660580668368061730e-01	4.967221385692663360e-01	1.550430952070751323e+00	1.485925324125928482e+00
1.043659610883318489e-03	2.011854746149085438e-01	7.588360913346875458e-02	4.126283268127300952e-01	6.588439556540907072e-01	6.349854483675780870e-01	-2.839077246694694107e-02	1.521311902647107805e-01
3.088303007928775989e-01	3.205321362324268786e-01	1.629553946070143866e-01	5.492878187051197791e-01	6.925179466487585422e-01	6.355434334198896140e-01	-1.647392053717644522e-01	-7.678397239641379657e-02
1.480383002577664531e+00	1.443290911970446677e+00	1.405647365365881640e+00	6.411883800723326976e-01	7.060525587910568834e-01	5.583465732419912175e-01	7.941076529636227344e-01	5.989146332755951319e-01
-9.787098466235330529e-02	-4.624369620061025699e-01	-1.987441786814177491e-01	5.880995315460841866e-01	6.461232264671334935e-01	6.750068533649311586e-01	-3.366732723846990738e-02	-2.024788173731675855e-01
-1.107733866840749926e+00	-1.230452243284144265e+00	-1.211419430539751874e+00	5.083084846955049363e-01	4.426164126248661734e-01	5.519706587694396260e-01	-4.159358173718559204e-01	-6.128038627113787662e-01
1.026929003965510567e+00	9.084933213616301906e-01	1.011844211073349431e+00	6.175756317047016442e-01	5.140656406746800799e-01	6.304435923920890250e-01	6.430791870192993365e-01	8.529305156842481583e-01
9.562312681414049109e-01	1.144334904683456333e+00	1.171201412754830917e+00	6.204384154754769565e-01	7.207943306531051642e-01	3.376983717056922241e-01	8.525004675325127401e-01	9.241468112312014593e-01
3.090887467466194027e-01	2.698890590848581628e-01	3.835825048498208156e-01	5.818137226357630309e-01	6.224559694767074491e-01	8.230362589386073235e-01	2.765830755962363566e-02	4.045552037465183909e-02
2.534682438669882742e+00	2.535988785522989453e+00	2.628257540197621811e+00	7.969255669339238013e-01	7.391793027573165809e-01	5.818586187092530393e-01	1.538652677392420953e+00	1.579366069765307357e+00
-1.284283223228357862e+00	-1.172892643615113251e+00	-1.258591026031661730e+00	4.077625886481458517e-01	7.647424703625010922e-01	6.521154403289575185e-01	-5.547820894889964327e-01	-5.968715022654335067e-01
1.913780688226215387e+00	1.721462391666551461e+00	1.687774417304959362e+00	7.080110121152433100e-01	6.324578174731881886e-01	6.074914281275237693e-01	1.537709852104939046e+00	1.469980735154970963e+00
1.009180394783692591e+00	1.164967808243433822e+00	1.089120060992903039e+00	7.560796610759583647e-01	5.657279584881903522e-01	5.915887609875987163e-01	8.328675264601596018e-01	7.557324583586709776e-01
2.213133938792674726e+00	2.171663648749524889e+00	2.040150207815009775e+00	7.546918927250476639e-01	6.419551837537750272e-01	4.780253978687633021e-01	1.258598277813824051e+00	1.513576797755331826e+00
1.375865480736156554e+00	1.299304765946201590e+00	1.374938799339386009e+00	5.465916845923973755e-01	5.931514616558497544e-01	5.629944855263901982e-01	7.344250454935600247e-01	7.022238902131364702e-01
6.138609465027438095e-01	3.903313477988588076e-01	5.346435445232744499e-01	7.020280747805281996e-01	7.183968986864484041e-01	5.840004738909631010e-01	1.421275793542032054e-03	5.693317838265898878e-02
1.703926260255602454e+00	1.561844236063651303e+00	1.642980397590939612e+00	5.690269790896533841e-01	6.317176648140235828e-01	5.613721880131956610e-01	1.668457443776549143e+00	1.715293565855547708e+00
1.844997667577690903e+00	1.854750986756613207e+00	1.961815702255233829e+00	4.391099535938396414e-01	7.359984915893303947e-01	5.895919532807928354e-01	1.581177126280630896e+00	1.597182769058808960e+00
1.918879143915948493e+00	1.871186066753734112e+00	2.023259242388155688e+00	6.030373784382766500e-01	6.430927051295295405e-01	7.182824395624010094e-01	1.466883314083515799e+00	1.431338267601560910e+00
1.782250006927621477e-01	3.714875726268989653e-01	6.565004205377368562e-02	5.661360853420803751e-01	6.199374320692815354e-01	5.905551004192568509e-01	2.311701603512766878e-02	-1.351705618871878456e-01
1.352682103441316341e+00	1.247753530149839918e+00	1.446161492838703211e+00	4.901264344656727778e-01	5.721823039745734807e-01	4.544425281083743218e-01	7.992083664896699746e-01	8.180029506382465732e-01
7.353524460615599168e-01	4.650256185360958083e-01	3.584668390850691555e-01	6.806785913498223373e-01	5.259586437729926178e-01	6.832760285686989565e-01	7.432294236800830733e-02	1.015852876366983848e-01
6.779918620122464823e-01	6.520200160442449766e-01	6.824652644108646360e-01	5.802983565948017786e-01	6.588960948911167792e-01	5.110214542947948413e-01	8.179555300023051423e-01	1.015260209183386220e+00
8.423502835120522114e-01	1.011514236148007395e+00	8.583179032281124110e-01	6.275505013118419795e-01	5.942179137205507722e-01	6.351823421744011711e-01	6.807956136452802953e-01	6.505580254426496234e-01
8.951755233868048389e-01	9.014489987925836667e-01	9.913703329312787416e-01	5.787489378070008739e-01	7.892541257934443388e-01	5.040127823615070390e-01	7.518055259777753907e-01	8.662733504779920324e-01
2.159669059936810687e+00	2.073179846029096662e+00	2.252251807162547692e+00	7.020319478455097073e-01	5.973964809391203445e-01	6.175983028702347610e-01	1.532194779010151775e+00	1.311457713633058741e+00
1.415330612064803040e+00	1.175472469721563051e+00	1.343982128078748950e+00	4.475245951958162771e-01	5.178466774539334239e-01	4.997455902184376741e-01	8.750421804974788387e-01	6.825946666827733544e-01
2.469745957578515672e+00	2.500579443225403153e+00	2.610531946629314426e+00	6.949424774304920893e-01	6.916271084936523872e-01	6.375395862695260041e-01	1.597156452012891359e+00	1.749420603274048913e+00
